t	v
0.0	-70.0
0.0030168011298502702	-70.00573129069151
0.008211400306772726	-70.0141758729567
0.01651786868693788	-70.02580626282642
0.024824337067103033	-70.03616955865505
0.040688474372963385	-70.05365894300924
0.056552611678823736	-70.06864559458894
0.10069984889734246	-70.10049957055563
0.14484708611586117	-70.12125063927735
0.18899432333437988	-70.13462256895407
0.23314156055289859	-70.1430747228355
0.2772887977714173	-70.14817699828389
0.3567027808560075	-70.15236848627252
0.43611676394059773	-70.1518875432929
0.566866745192017	-70.14532540970853
0.6976167264434362	-70.13492551435723
0.9222697522915788	-70.11348356590605
1.1469227781397215	-70.09192639539202
1.3715758039878643	-70.0716487779229
1.596228829836007	-70.05255939446427
1.8208818556841497	-70.03459169229588
2.2056315721558506	-70.00656010442538
2.5903812886275515	-69.98187317387185
2.9751310050992523	-69.96017368806423
3.359880721570953	-69.94097997014072
3.9596662606141906	-69.91506166180532
4.5594517996574275	-69.89292230346803
5.159237338700665	-69.87366253227073
6.11726357973652	-69.84757445335408
7.075289820772374	-69.82574594414623
8.033316061808229	-69.80711677523303
8.991342302844084	-69.79108008922019
9.949368543879938	-69.77731262869099
10.907394784915793	-69.76545414652162
11.865421025951647	-69.75516800332204
12.823447266987502	-69.74627986896509
13.781473508023357	-69.73860982056921
14.739499749059211	-69.7319772778964
15.697525990095066	-69.72642658028661
16.65555223113092	-69.72195543990055
17.613578472166772	-69.71838349817212
18.571604713202625	-69.71540311560989
19.529630954238478	-69.71280987607518
20.48765719527433	-69.7106806808069
21.445683436310183	-69.70901804137449
22.403709677346036	-69.70769029331483
23.36173591838189	-69.70682656910319
24.319762159417742	-69.70653761618115
25.277788400453595	-69.70670173832404
26.235814641489448	-69.70713102794899
27.1938408825253	-69.70766895452223
28.151867123561154	-69.70827301060875
29.109893364597006	-69.70898726156973
30.06791960563286	-69.70981628648424
31.025945846668712	-69.7107146116375
31.983972087704565	-69.71153209066759
32.94199832874042	-69.71221577988305
33.90002456977627	-69.71292060311691
34.858050810812124	-69.71371621708715
35.81607705184798	-69.71455160344611
36.77410329288383	-69.71567783948296
37.3485640146669	-69.71662026801938
37.92302473644997	-69.71773821280071
38.49748545823304	-69.71890848051058
39.071946180016106	-69.72002903626418
39.646406901799175	-69.72105103412693
40.220867623582244	-69.721962508931
40.79532834536531	-69.72278532982335
41.854781557933876	-69.72421619861082
42.91423477050244	-69.72558694387772
43.973687983071	-69.72691007244678
45.033141195639566	-69.72822164917595
46.09259440820813	-69.72957786441225
47.15204762077669	-69.73093082272156
48.211500833345255	-69.73226025847154
49.27095404591382	-69.73361257265817
50.33040725848238	-69.73496010783072
51.389860471050945	-69.73623594170033
52.44931368361951	-69.7375067547255
53.50876689618807	-69.73881980683981
54.568220108756634	-69.74003940981673
55.6276733213252	-69.74117526555995
56.68712653389376	-69.74242007553306
57.746579746462324	-69.74363548550919
58.24242885368096	-69.74415845090212
58.7382779608996	-69.74465251481894
59.23412706811824	-69.74513657402814
59.72997617533688	-69.74561241157186
60.22582528255552	-69.7460803758578
60.72167438977416	-69.74654729694099
61.2175234969928	-69.74701551361186
61.9644278264759	-69.7477206631424
62.711332155959	-69.74842554364436
65.85384151069798	-69.75104083708467
68.99635086543695	-69.75367168824964
72.13886022017593	-69.75613019105614
75.2813695749149	-69.75801882023596
78.42387892965388	-69.7598615319376
81.56638828439286	-69.76138702896883
84.70889763913183	-69.76288089265243
85.49452497781658	-69.7632377094818
86.28015231650133	-69.76359023736369
87.58775649348392	-69.76415000515769
90.40036663457532	-69.76519219473724
95.93303486441796	-69.76696957539308
97.31620192187862	-69.76735890024013
98.69936897933927	-69.76773866749541
100.08253603679992	-69.76812831082769
102.72655722761228	-69.76883280725754
105.37057841842463	-69.76938773627859
106.56054971469726	-69.76960932719241
107.75052101096989	-69.76985157608645
108.94049230724252	-69.77010111312785
110.91399111028292	-69.77047143929197
112.88748991332332	-69.77077924764754
113.87635882800292	-69.77093201188522
114.86522774268252	-69.77108272888955
115.85409665736212	-69.77123358653148
117.86553758571286	-69.7715489480866
122.86955292298647	-69.77218474640121
124.12055675730487	-69.77235543084915
125.37156059162326	-69.77250407683626
126.62256442594166	-69.77264999102249
128.69786683913082	-69.77290054232812
129.97832312332534	-69.77303825991707
131.25877940751985	-69.77317714185979
133.36544727849255	-69.77344228456202
137.04088286171287	-69.77371386414805
140.7163184449332	-69.77403438441016
144.3917540281535	-69.77448857705707
148.06718961137383	-69.7745992763299
151.74262519459415	-69.77483517852723
155.41806077781447	-69.77531709089003
159.0934963610348	-69.7752794032355
162.76893194425512	-69.77481196366303
163.6877908400602	-69.7747816661583
164.60664973586526	-69.77480288087516
165.52550863167033	-69.77484139902955
167.98117783948322	-69.77503032139856
170.4368470472961	-69.7751967581537
172.892516255109	-69.77541028904959
175.3481854629219	-69.77559846265245
177.80385467073478	-69.77564931824269
180.25952387854767	-69.77571571524882
182.71519308636056	-69.77595750264285
185.17086229417345	-69.7760020474191
187.62653150198634	-69.7760221470458
190.08220070979922	-69.77622144037954
192.5378699176121	-69.77632231177311
194.993539125425	-69.77612458026493
197.4492083332379	-69.77618428619404
199.90487754105078	-69.77662088517896
200.518794843004	-69.77670014141205
201.13271214495722	-69.77674788964627
201.74662944691045	-69.77677588037783
203.00053173199066	-69.77679471712612
206.94696884195204	-69.7767979916609
210.89340595191342	-69.7767182919029
214.8398430618748	-69.7766248206065
223.58165911039868	-69.7768864511789
227.0814288052089	-69.77675781210277
230.58119850001913	-69.77680473333581
234.08096819482935	-69.77670203013439
237.58073788963958	-69.77677738312224
241.0805075844498	-69.7766990671625
244.58027727926003	-69.77679682153297
248.08004697407026	-69.77672966081558
251.57981666888048	-69.77684162949592
252.45475909258303	-69.77685419671568
253.32970151628558	-69.77687954891864
254.20464393998813	-69.77690166599558
255.90511687401624	-69.77687427870747
257.6055898080444	-69.77687505035779
259.3060627420725	-69.77690264997462
263.31901647406795	-69.77685711906906
267.3319702060634	-69.77705256782347
271.3449239380588	-69.77720863117369
272.34816237105764	-69.77721598541918
273.3514008040565	-69.7772226418867
274.3546392370553	-69.77722397317254
276.5955382141553	-69.77719073243519
282.7140416237859	-69.77722564355571
284.24366747619354	-69.7771969259591
285.7732933286012	-69.77721498422335
287.30291918100886	-69.77722322789582
288.8325450334165	-69.77716518690391
290.3621708858242	-69.77710927007543
291.89179673823185	-69.7771203465206
293.4214225906395	-69.77712197936746
294.95104844304717	-69.77706052877714
297.4789684717174	-69.7770813578566
300.0068885003876	-69.77705771478611
302.53480852905784	-69.77693574908545
307.5880898273566	-69.77721592223543
312.6413711256554	-69.77683847428378
317.69465242395415	-69.77731500674983
322.7479337222529	-69.77675737577682
324.7013698735636	-69.77679804929953
326.65480602487423	-69.77681084287413
328.6082421761849	-69.77692522946471
330.56167832749554	-69.77705511007909
332.5151144788062	-69.7770274788359
334.46855063011685	-69.77697908598454
336.4219867814275	-69.777129948479
338.37542293273816	-69.77724807517342
340.3288590840488	-69.7770935077024
342.28229523535947	-69.77704024396185
344.2357313866701	-69.77731339852305
346.1891675379808	-69.7773246070463
348.14260368929143	-69.77731522974196
350.0960398406021	-69.7774650772951
352.04947599191274	-69.77747407717305
354.0029121432234	-69.77724060537011
355.95634829453405	-69.77726193483754
357.9097844458447	-69.77753609382452
359.86322059715536	-69.77738878704326
361.816656748466	-69.7770262095201
362.30501578629367	-69.77695749100917
362.7933748241213	-69.77690761326456
363.28173386194896	-69.77687311628578
364.89035943029705	-69.77686700731748
368.2267682683582	-69.77686788989934
371.5631771064194	-69.77700020879355
374.8995859444806	-69.77722083921124
378.23599478254175	-69.77713764090653
381.5724036206029	-69.77693779270543
382.4065058301182	-69.77692138611346
383.24060803963346	-69.77691911605523
384.0747102491487	-69.77692568197314
385.54945025384177	-69.77697595640605
387.0241902585348	-69.77702350417755
388.49893026322786	-69.77705961753557
392.20885161517	-69.77717220570388
395.9187729671121	-69.77718366634785
399.6286943190542	-69.7771592405628
403.3386156709963	-69.7773311258873
407.04853702293843	-69.77725597703609
410.75845837488055	-69.77732840810972
414.46837972682266	-69.77727472078445
418.1783010787648	-69.77733940735425
421.8882224307069	-69.77749494200235
425.598143782649	-69.7773093508422
426.5256241206345	-69.77727782692575
427.45310445862003	-69.77728334190726
429.7334809154709	-69.77723858645912
432.0138573723218	-69.77722103751543
434.2942338291727	-69.77730035805509
438.25726955599464	-69.77718301628003
442.2203052828166	-69.77734369500915
446.1833410096385	-69.77721197611736
450.14637673646047	-69.77737165095088
454.1094124632824	-69.77722735459629
458.07244819010435	-69.77738573673979
462.0354839169263	-69.77723458887924
463.0262428486318	-69.77721636761099
464.0170017803373	-69.77722183049111
465.0077607120428	-69.77722915400498
466.5725318312472	-69.77724317111958
469.3748255756166	-69.77725771731714
472.17711931998605	-69.77721465184678
474.97941306435547	-69.77723003227379
477.7817068087249	-69.7773338648461
480.5840005530943	-69.77732098677286
483.38629429746373	-69.77734384438395
486.18858804183316	-69.77742871298238
488.9908817862026	-69.77737268998948
491.793175530572	-69.77722766072255
494.5954692749414	-69.77725005222864
497.39776301931084	-69.77722193202901
500.20005676368027	-69.77726086958835
503.0023505080497	-69.77735298368914
505.8046442524191	-69.77746301911675
508.60693799678853	-69.77742833021921
511.40923174115795	-69.77746698404535
514.2115254855273	-69.77753572575497
517.0138192298967	-69.77739579255415
519.8161129742662	-69.7773596493278
522.6184067186356	-69.77734348366283
525.420700463005	-69.77732424927306
528.2229942073744	-69.77736092919915
530.9999999999882	-69.7773699144829
531.0000000000059	-69.7773699144829
531.0005462036758	-69.81087611491989
531.0010924073456	-69.84212232621883
531.0019667562028	-69.88920609675519
531.0034249464182	-69.96123972744796
531.0061540214725	-70.08220381990205
531.0088830965268	-70.1906228160177
531.0116121715811	-70.29094202017082
531.0143412466354	-70.38535112717832
531.0191162451277	-70.54004741874866
531.0238912436201	-70.6832903753368
531.0286662421125	-70.81724383269442
531.036988925713	-71.03301850426975
531.0453116093134	-71.23044108616088
531.060535608362	-71.55516796278556
531.0757596074105	-71.84483066486007
531.0909836064591	-72.10783855511306
531.1062076055076	-72.3489297162376
531.1214316045562	-72.57144465036608
531.1480458395514	-72.92330039506501
531.1746600745466	-73.23769194253556
531.2012743095419	-73.5229219771881
531.2421481834276	-73.91648952798745
531.2830220573134	-74.26864230688102
531.3238959311991	-74.58907830894411
531.399551158729	-75.12113977716417
531.4752063862588	-75.59490621472042
531.5508616137887	-76.02500769776331
531.6265168413186	-76.422578291132
531.7021720688484	-76.79628063476754
531.7778272963783	-77.15155815924146
531.8978981778992	-77.68521850964436
532.01796905942	-78.1882072316227
532.1380399409409	-78.66574590861431
532.2581108224617	-79.12239322998815
532.4411207069095	-79.78539517031234
532.6241305913572	-80.41546455958952
532.807140475805	-81.0178661882084
532.9901503602528	-81.59623084755626
533.2739984984229	-82.45192142500893
533.557846636593	-83.26418888952614
533.8416947747631	-84.03875907731329
534.398029538533	-85.46310156182211
534.9543643023029	-86.77978274919226
535.5106990660728	-88.00186722485049
536.0670338298427	-89.13971249795945
536.6233685936126	-90.20194227885789
537.1797033573824	-91.19505511452023
537.7360381211523	-92.12374480843683
538.5800936557939	-93.41810152012896
539.4241491904355	-94.58353634511562
540.2682047250771	-95.62890680557621
541.1122602597187	-96.56193467432139
541.9563157943603	-97.3892718912027
542.8003713290019	-98.11678819381666
543.6444268636435	-98.74993910073191
544.4884823982851	-99.29395614287381
545.3325379329267	-99.75388090295532
546.1765934675683	-100.13457101076715
547.0206490022099	-100.44077183339918
547.5894010635212	-100.60745623005579
548.1581531248326	-100.74389216541752
548.7269051861439	-100.85149446682622
549.2956572474552	-100.9316651418763
549.8644093087665	-100.98581626634835
550.4331613700779	-101.01537853886828
551.0019134313892	-101.02178569906675
551.5706654927005	-101.00644670024674
552.1394175540119	-100.97072930405619
552.7081696153232	-100.91596274662487
553.2769216766345	-100.84344688218529
553.6704790022002	-100.78354996292158
554.0640363277657	-100.71618882642044
554.4575936533313	-100.64178527793774
554.8511509788968	-100.56075495935293
555.2447083044624	-100.47349914608166
555.638265630028	-100.38040169081145
556.0318229555935	-100.2818330690942
556.425380281159	-100.17815704395774
556.8189376067246	-100.06973459354259
557.2124949322902	-99.95692289065924
557.6060522578557	-99.84007139828763
557.9996095834213	-99.71951887270814
558.3931669089868	-99.5955927592924
558.7867242345524	-99.46861000598726
559.1802815601179	-99.33887801681692
559.5738388856835	-99.20669476659317
559.967396211249	-99.07234807174652
560.3609535368146	-98.93611515624184
560.7545108623801	-98.79826280273417
561.1480681879457	-98.6590474154539
561.5416255135112	-98.5187152592216
561.9351828390768	-98.37750320890365
562.3287401646423	-98.23563899470393
562.7222974902079	-98.09334019114661
563.1158548157734	-97.95081278343366
563.509412141339	-97.80825059178838
563.9029694669046	-97.66583620688955
564.2965267924701	-97.52374305440867
564.6900841180357	-97.38213713157359
565.0836414436012	-97.2411772457567
565.4771987691668	-97.10101392259719
565.8707560947323	-96.96178803221666
566.2643134202979	-96.82363037742603
566.6578707458634	-96.68666263511155
567.051428071429	-96.55099851901917
567.4449853969945	-96.4167442482133
567.8385427225601	-96.28399868590581
568.2321000481256	-96.15285327427385
568.6256573736912	-96.02339183047894
569.0192146992567	-95.89569093847041
569.4127720248223	-95.76982042605134
569.8063293503878	-95.6458426294397
570.1998866759534	-95.52381159225455
570.593444001519	-95.40377438788545
570.9870013270845	-95.28577406485488
571.38055865265	-95.16985192029748
571.7741159782156	-95.05604761152736
572.1676733037812	-94.9443970135105
572.5612306293467	-94.83492928820449
572.9547879549123	-94.72766519946998
573.3483452804778	-94.6226175248871
573.7419026060434	-94.51979335110583
574.1354599316089	-94.41919688648686
574.5290172571745	-94.32083058523475
574.92257458274	-94.22469450424866
575.3161319083056	-94.1307856447132
575.7096892338711	-94.03909753599201
576.1032465594367	-93.94962025040667
576.4968038850022	-93.86234150325556
576.8903612105678	-93.77724711388716
577.2839185361333	-93.6943202450775
577.6774758616989	-93.61354274609087
578.0710331872644	-93.53489831503438
578.46459051283	-93.45837127116123
